FAC_CODE,FACULTY,CRN,COURSE,COURSETITLE,CRNTITLE,SECTION,CREDITS,SCHEDULETYPE,DAY,CTIME,CAMPUS,BLDG,ROOM,SECTION_CAMPUS,INSTNAME,CAPACITY,ATTRIBUTE_CODE,COURSE_ATTRIBUTE,STATUS,COLL_REST,MAJOR_REST,COURSE_LEVEL
06,Science,10068,CMPS445,Concepts of Programming Languages,Concepts of Programming Languages,T2,3,Lab,Thursday,1301 - 1600,Tripoli,BLOCKC,C305,Tripoli,Hassan Mohamad Tout,25,0604-Y3COR,Computer Science - Third Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10044,CMPS327,Image Processing,Image Processing,T4,3,Lecture,Thursday,1201 - 1400,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-YELC,Computer Science - Elective Courses,6,"Include:, Science",,Undergraduate
06,Science,10042,CMPS327,Image Processing,Image Processing,T2,3,Lecture,Monday,1001 - 1200,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-YELC,Computer Science - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10041,CMPS327,Image Processing,Image Processing,T1,3,Lecture,Monday,1001 - 1200,Tripoli,BLOCKB,BT105,Tripoli,Nader Yasser Bakir,25,0604-YELC,Computer Science - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10042,CMPS327,Image Processing,Image Processing,T2,3,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,C305,Tripoli,Jihad Mohamad Hassan,25,0604-YELC,Computer Science - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10044,CMPS327,Image Processing,Image Processing,T4,3,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKB,BT324,Tripoli,Hassan Mohamad Tout,25,0604-YELC,Computer Science - Elective Courses,6,"Include:, Science",,Undergraduate
06,Science,10041,CMPS327,Image Processing,Image Processing,T1,3,Lab,Thursday,0801 - 1100,Tripoli,BLOCKC,C306,Tripoli,Elias Farid El Khoury,25,0604-YELC,Computer Science - Elective Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10077,PHYS341,Classical Mechanics and Waves,Classical Mechanics and Waves,T1,3,Lecture,Monday,1201 - 1500,Tripoli,BLOCKC,C308,Tripoli,Salem Tarek Marhaba,15,0606-Y2COR,Physics - Second Year - Core Courses,13,"Include:, Science",,Undergraduate
06,Science,10078,PHYS345,Mathematical Methods for Physics,Mathematical Methods for Physics,T1,3,Lecture,Tuesday,1101 - 1400,Tripoli,BLOCKC,C308,Tripoli,Maher  Jneid,15,0606-Y2COR,Physics - Second Year - Core Courses,9,"Include:, Science",,Undergraduate
06,Science,10090,TSHS341,Teaching science in high school,Teaching science in high school,T1,2,Lecture,Tuesday,1501 - 1700,Tripoli,BLOCKB,BT212,Tripoli,Rola Yasser Najib,60,0606-Y2COR,Physics - Second Year - Core Courses,9,,,Undergraduate
06,Science,10082,PHYS445,RELATIVITY,RELATIVITY,T1,3,Lecture,Monday,0801 - 1100,Tripoli,BLOCKC,C308,Tripoli,Farah Mohamad Ibrahim Haddad,15,0606-Y3COR,Physics - Third Year - Core Courses,9,,,Undergraduate
06,Science,10081,PHYS443,Quantum Mechanics II,Quantum Mechanics II,T1,3,Lecture,Tuesday,0801 - 1100,Tripoli,BLOCKC,C307,Tripoli,Salem Tarek Marhaba,15,0606-Y3COR,Physics - Third Year - Core Courses,8,"Include:, Science",,Undergraduate
06,Science,10080,PHYS441,Electrodynamics,Electrodynamics,T1,3,Lecture,Thursday,1001 - 1300,Tripoli,BLOCKC,C308,Tripoli,Oula  Kerhani,15,0606-Y3COR,Physics - Third Year - Core Courses,8,"Include:, Science",,Undergraduate
06,Science,10083,PHYS453,Nuclear Physics,Nuclear Physics,T1,3,Lecture,Wednesday,0901 - 1200,Tripoli,BLOCKC,C307,Tripoli,Amro Hassan Obeid,20,0606-Y3ELC,Physics - Third Year - Elective Courses,12,"Include:, Science",,Undergraduate
06,Science,10025,CHEM349,Physical Chemistry II,Physical Chemistry II,T1,3,Lecture,Thursday,0801 - 1100,Tripoli,BLOCKC,C307,Tripoli,Berna Mohamad Hamad,20,0607-Y2COR,Chemistry - Second Year - Core Courses,11,"Include:, Science",,Undergraduate
06,Science,10031,CHEM341L,Organic Chemistry Laboratory,Organic Chemistry Laboratory,T1,1,Lab,Monday,1301 - 1600,Tripoli,BLOCKC,T-Organic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0607-Y2COR,Chemistry - Second Year - Core Courses,11,"Include:, Science",,Undergraduate
06,Science,10023,CHEM343,CHEMICAL KINETICS,CHEMICAL KINETICS,T1,2,Lecture,Tuesday,1001 - 1100,Tripoli,BLOCKB,BT328,Tripoli,Nawal Abdelwahed Alhakawati,20,0607-Y2COR,Chemistry - Second Year - Core Courses,11,,,Undergraduate
06,Science,10024,CHEM345,Inorganic Chemistry I,Inorganic Chemistry I,T1,3,Lecture,Wednesday,1201 - 1500,Tripoli,BLOCKC,C307,Tripoli,Nour Ibrahim El Ghouch,20,0607-Y2COR,Chemistry - Second Year - Core Courses,10,"Include:, Engineering, Science","Include:, Chemical Engineering, Chemistry",Undergraduate
06,Science,10023,CHEM343,CHEMICAL KINETICS,CHEMICAL KINETICS,T1,2,Lecture,Monday,1001 - 1100,Tripoli,BLOCKB,BT328,Tripoli,Nawal Abdelwahed Alhakawati,20,0607-Y2COR,Chemistry - Second Year - Core Courses,11,,,Undergraduate
06,Science,10090,TSHS341,Teaching science in high school,Teaching science in high school,T1,2,Lecture,Tuesday,1501 - 1700,Tripoli,BLOCKB,BT212,Tripoli,Rola Yasser Najib,60,0607-Y2COR,Chemistry - Second Year - Core Courses,9,,,Undergraduate
06,Science,10022,CHEM341,Organic Chemistry II,Organic Chemistry II,T1,3,Lecture,Wednesday,0901 - 1200,Tripoli,BLOCKB,BT328,Tripoli,Noha Akram Ghanem,20,0607-Y2COR,Chemistry - Second Year - Core Courses,11,"Include:, Science",,Undergraduate
06,Science,10032,CHEM349L,Physical Chemistry Laboratory,Physical Chemistry Laboratory,T1,1,Lab,Tuesday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,20,0607-Y2COR,Chemistry - Second Year - Core Courses,11,"Include:, Science",,Undergraduate
06,Science,10084,PHYS243L,General Physics Laboratory,General Physics Laboratory,T1,1,Lab,Thursday,1301 - 1600,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Maya Badii Sabsabi,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,10028,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T3,1,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10027,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T2,1,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10028,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T3,1,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Najah Ahmad Wehbe,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10029,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T4,1,Lab,Thursday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10575,CHEM241,Principles of Chemistry,Principles of Chemistry,T2,3,Lecture,Wednesday,1431 - 1600,Tripoli,BLOCKB,BT305,Tripoli,Nawal Abdelwahed Alhakawati,60,0608-Y1COR,Biology - First Year - Core Courses,7,"Include:, Engineering, Science",,Undergraduate
06,Science,10015,BIOL231L,Biology I Laboratory,Biology I Laboratory,T2,1,Lab,Monday,1401 - 1600,Tripoli,BLOCKC,T-Zoology Lab,Tripoli,Rayane Waddah Aljam,15,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,10026,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T1,1,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10029,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T4,1,Lab,Thursday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10087,PHYS243L,General Physics Laboratory,General Physics Laboratory,T4,1,Lab,Tuesday,1301 - 1600,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Asma Mahmoud Ali,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,10014,BIOL231L,Biology I Laboratory,Biology I Laboratory,T1,1,Lab,Tuesday,1201 - 1400,Tripoli,BLOCKC,T-Zoology Lab,Tripoli,Rayane Waddah Aljam,15,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,10020,CHEM241,Principles of Chemistry,Principles of Chemistry,T1,3,Lecture,Wednesday,0901 - 1200,Tripoli,BLOCKB,BT205,Tripoli,Nour Ibrahim El Ghouch,100,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,10027,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T2,1,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10086,PHYS243L,General Physics Laboratory,General Physics Laboratory,T3,1,Lab,Friday,0801 - 1100,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Asma Mahmoud Ali,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,10575,CHEM241,Principles of Chemistry,Principles of Chemistry,T2,3,Lecture,Thursday,0931 - 1100,Tripoli,BLOCKB,BT305,Tripoli,Nawal Abdelwahed Alhakawati,60,0608-Y1COR,Biology - First Year - Core Courses,7,"Include:, Engineering, Science",,Undergraduate
06,Science,10085,PHYS243L,General Physics Laboratory,General Physics Laboratory,T2,1,Lab,Thursday,1001 - 1300,Tripoli,BLOCKD,T-Physics Lab,Tripoli,Nourhan Ghassan El Kawni,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,10008,BIOL231,Biology I,Biology I,T1,3,Lecture,Thursday,0801 - 0930,Tripoli,BLOCKC,C308,Tripoli,Alaa Mohammad Maan Matar,30,0608-Y1COR,Biology - First Year - Core Courses,9,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,10008,BIOL231,Biology I,Biology I,T1,3,Lecture,Tuesday,0801 - 0930,Tripoli,BLOCKC,C308,Tripoli,Alaa Mohammad Maan Matar,30,0608-Y1COR,Biology - First Year - Core Courses,9,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,10076,PHYS243,General Physics,General Physics,T1,3,Lecture,Monday,0801 - 1100,Tripoli,BLOCKB,BT205,Tripoli,Salem Tarek Marhaba,100,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,10026,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T1,1,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,20,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10007,BCHM331L,Biochemistry Laboratory,Biochemistry Laboratory,T2,1,Lab,Friday,1001 - 1200,Tripoli,BLOCKC,T-Biochemistry Lab,Tripoli,Hayaa Farhan Hussein,15,0608-Y2COR,Biology - Second Year - Core Courses,2,"Include:, Science",,Undergraduate
06,Science,10009,BIOL333,Microbiology,Microbiology,T1,3,Lecture,Wednesday,1001 - 1300,Tripoli,BLOCKB,BT110,Tripoli,Dalia El Sayed Mohammad Ibrahim El Badan,60,0608-Y2COR,Biology - Second Year - Core Courses,20,"Include:, Science",,Undergraduate
06,Science,11506,BCHM331L,Biochemistry Laboratory,Biochemistry Laboratory,T3,1,Lab,Wednesday,1401 - 1600,Tripoli,BLOCKC,T-Biochemistry Lab,Tripoli,Hayaa Farhan Hussein,15,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10002,BCHM331,Biochemistry,Biochemistry,T1,3,Lecture,Wednesday,0801 - 0930,Tripoli,BLOCKB,BT112,Tripoli,Nawal Abdelwahed Alhakawati,60,0608-Y2COR,Biology - Second Year - Core Courses,16,"Include:, Science",,Undergraduate
06,Science,10010,BIOL338,Genetics,Genetics,T1,3,Lecture,Tuesday,0801 - 0930,Tripoli,BLOCKE,E301,Tripoli,Nisrine Ali Bissar,45,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10006,BCHM331L,Biochemistry Laboratory,Biochemistry Laboratory,T1,1,Lab,Friday,0801 - 1000,Tripoli,BLOCKC,T-Biochemistry Lab,Tripoli,Hayaa Farhan Hussein,15,0608-Y2COR,Biology - Second Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10010,BIOL338,Genetics,Genetics,T1,3,Lecture,Monday,0801 - 0930,Tripoli,BLOCKE,E301,Tripoli,Nisrine Ali Bissar,45,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10090,TSHS341,Teaching science in high school,Teaching science in high school,T1,2,Lecture,Tuesday,1501 - 1700,Tripoli,BLOCKB,BT212,Tripoli,Rola Yasser Najib,60,0608-Y2COR,Biology - Second Year - Core Courses,9,,,Undergraduate
06,Science,10002,BCHM331,Biochemistry,Biochemistry,T1,3,Lecture,Thursday,0801 - 0930,Tripoli,BLOCKB,BT112,Tripoli,Nawal Abdelwahed Alhakawati,60,0608-Y2COR,Biology - Second Year - Core Courses,16,"Include:, Science",,Undergraduate
06,Science,10018,BIOL333L,Microbiology Laboratory,Microbiology Laboratory,T3,1,Lab,Monday,1401 - 1600,Tripoli,BLOCKD,T-Microbiology Lab,Tripoli,Fatima Khaled El Mched,15,0608-Y2COR,Biology - Second Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,10017,BIOL333L,Microbiology Laboratory,Microbiology Laboratory,T2,1,Lab,Friday,1001 - 1200,Tripoli,BLOCKD,T-Microbiology Lab,Tripoli,Fatima Khaled El Mched,15,0608-Y2COR,Biology - Second Year - Core Courses,2,"Include:, Science",,Undergraduate
06,Science,10016,BIOL333L,Microbiology Laboratory,Microbiology Laboratory,T1,1,Lab,Friday,0801 - 1000,Tripoli,BLOCKD,T-Microbiology Lab,Tripoli,Fatima Khaled El Mched,15,0608-Y2COR,Biology - Second Year - Core Courses,2,"Include:, Science",,Undergraduate
06,Science,10004,BCHM437,Endocrinology,Endocrinology,T1,3,Lecture,Wednesday,0931 - 1230,Tripoli,BLOCKC,C308,Tripoli,Mahmoud Ibrahim Mahmoud Khalil,30,0608-Y3COR,Biology - Third Year - Core Courses,13,"Include:, Science",,Undergraduate
06,Science,10011,BIOL433,Developmental Biology,Developmental Biology,T1,3,Lecture,Monday,1001 - 1300,Tripoli,BLOCKC,C307,Tripoli,Dalia El Sayed Mohammad Ibrahim El Badan,15,0608-Y3COR,Biology - Third Year - Core Courses,8,"Include:, Science",,Undergraduate
06,Science,10012,BIOL435,Seminar in Biology,Seminar in Biology,T1,1,Lecture,Tuesday,1101 - 1200,Tripoli,BLOCKB,BT324,Tripoli,Nawal Abdelwahed Alhakawati,30,0608-Y3COR,Biology - Third Year - Core Courses,22,"Include:, Science",,Undergraduate
06,Science,10012,BIOL435,Seminar in Biology,Seminar in Biology,T1,1,Lecture,Tuesday,1101 - 1200,Tripoli,BLOCKB,BT324,Tripoli,Dalia El Sayed Mohammad Ibrahim El Badan,30,0608-Y3COR,Biology - Third Year - Core Courses,22,"Include:, Science",,Undergraduate
06,Science,10019,BIOL433L,Developmental Biology Laboratory,Developmental Biology Laboratory,T1,1,Lab,Tuesday,1401 - 1600,Tripoli,BLOCKC,T-Zoology Lab,Tripoli,Rayane Waddah Aljam,15,0608-Y3COR,Biology - Third Year - Core Courses,8,"Include:, Science",,Undergraduate
06,Science,10005,BCHM445,Biochemical Principles of Nutrition,Biochemical Principles of Nutrition,T1,3,Lecture,Wednesday,1401 - 1700,Tripoli,BLOCKB,BT324,Tripoli,Alaa Mohammad Maan Matar,30,0608-YELC,Biology Elective Courses,14,"Include:, Science",,Undergraduate
06,Science,10013,BIOL453,ENVIRONMENTAL STUDIES,ENVIRONMENTAL STUDIES,T1,3,Lecture,Tuesday,1201 - 1500,Tripoli,BLOCKB,BT324,Tripoli,Dalia El Sayed Mohammad Ibrahim El Badan,40,0608-YELC,Biology Elective Courses,27,,,Undergraduate
06,Science,10008,BIOL231,Biology I,Biology I,T1,3,Lecture,Thursday,0801 - 0930,Tripoli,BLOCKC,C308,Tripoli,Alaa Mohammad Maan Matar,30,0609-Y1COR,Biochemistry - First Year - Core Courses,9,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,10029,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T4,1,Lab,Thursday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10026,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T1,1,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Rana Monzer Jamal Eddine,20,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10026,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T1,1,Lab,Wednesday,1301 - 1600,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,20,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10027,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T2,1,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10027,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T2,1,Lab,Monday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10575,CHEM241,Principles of Chemistry,Principles of Chemistry,T2,3,Lecture,Thursday,0931 - 1100,Tripoli,BLOCKB,BT305,Tripoli,Nawal Abdelwahed Alhakawati,60,0609-Y1COR,Biochemistry - First Year - Core Courses,7,"Include:, Engineering, Science",,Undergraduate
06,Science,10575,CHEM241,Principles of Chemistry,Principles of Chemistry,T2,3,Lecture,Wednesday,1431 - 1600,Tripoli,BLOCKB,BT305,Tripoli,Nawal Abdelwahed Alhakawati,60,0609-Y1COR,Biochemistry - First Year - Core Courses,7,"Include:, Engineering, Science",,Undergraduate
06,Science,10029,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T4,1,Lab,Thursday,1101 - 1400,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Fatima Yahya Yahya,20,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10008,BIOL231,Biology I,Biology I,T1,3,Lecture,Tuesday,0801 - 0930,Tripoli,BLOCKC,C308,Tripoli,Alaa Mohammad Maan Matar,30,0609-Y1COR,Biochemistry - First Year - Core Courses,9,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,10028,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T3,1,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Mohamad Abdallah Kilo,20,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10015,BIOL231L,Biology I Laboratory,Biology I Laboratory,T2,1,Lab,Monday,1401 - 1600,Tripoli,BLOCKC,T-Zoology Lab,Tripoli,Rayane Waddah Aljam,15,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,10020,CHEM241,Principles of Chemistry,Principles of Chemistry,T1,3,Lecture,Wednesday,0901 - 1200,Tripoli,BLOCKB,BT205,Tripoli,Nour Ibrahim El Ghouch,100,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,10014,BIOL231L,Biology I Laboratory,Biology I Laboratory,T1,1,Lab,Tuesday,1201 - 1400,Tripoli,BLOCKC,T-Zoology Lab,Tripoli,Rayane Waddah Aljam,15,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,10028,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,T3,1,Lab,Tuesday,0801 - 1100,Tripoli,BLOCKC,T-Inorganic Lab,Tripoli,Najah Ahmad Wehbe,20,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
